# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-s" "0" "-p" "--countReadPairs" "-B" "-C" "-Q" "10" "-F" "SAF" "-a" "/mnt/d/work_dir/memoria/obj2/anotacion/table_genebodies_1_fixed_overlap/exons_extended_final.saf" "-o" "/mnt/d/work_dir/memoria/obj2/featureCounts/exon_counts.txt" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam
ENSG00000121851	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	145964680;145974815;145975297;145977074;145977473;145977768;145977973;145978351	145964778;145975001;145975446;145977162;145977549;145977861;145978106;145978858	+;+;+;+;+;+;+;+	1338	409	672	482	516	465	557	421	437	811	566	497	498	623	544	601	457	719	857	491	843	657	628	718	389
ENSG00000265972	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	145992425;145994006;145994271;145994534;145994919;145995134;145995394;145996007	145993896;145994177;145994447;145994810;145995041;145995301;145995773;145996589	-;-;-;-;-;-;-;-	3352	235	319	273	436	273	247	237	236	333	166	131	91	465	425	503	556	1610	1565	728	1018	569	666	912	591
ENSG00000271425	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	146064701;146067170;146067993;146068762;146069533;146070314;146071137;146071958;146072719;146073490;146074261;146074562;146075036;146075859;146076696;146077457;146078226;146078997;146079772;146080595;146081426;146082187;146082956;146083727;146084508;146085331;146086154;146086914;146087683;146088454;146089229;146090052;146090871;146091632;146092401;146093172;146093947;146094770;146095593;146096354;146097123;146097894;146098669;146099492;146100315;146101076;146101845;146102616;146103391;146104214;146105033;146105794;146106563;146107334;146108109;146108932;146109741;146110502;146111271;146112044;146112819;146113642;146114459;146115220;146115989;146116762;146117537;146118360;146119185;146119946;146120715;146121488;146122273;146123096;146123917;146124678;146125455;146126226;146127018;146128109;146132176;146133513;146134183;146135297;146136343;146138226;146139799;146140474;146141594;146142640;146144585	146066571;146067298;146068185;146068833;146069725;146070442;146071329;146072029;146072911;146073561;146074514;146074727;146075164;146076051;146076767;146077649;146078297;146079189;146079900;146080787;146081497;146082379;146083027;146083919;146084636;146085523;146086225;146087106;146087754;146088646;146089357;146090244;146090942;146091824;146092472;146093364;146094075;146094962;146095664;146096546;146097194;146098086;146098797;146099684;146100386;146101268;146101916;146102808;146103519;146104406;146105104;146105986;146106634;146107526;146108237;146109124;146109812;146110694;146111342;146112236;146112947;146113834;146114530;146115412;146116060;146116954;146117665;146118552;146119256;146120138;146120786;146121680;146122401;146123288;146123988;146124870;146125526;146126418;146127089;146128292;146132247;146133738;146134275;146135531;146136465;146138455;146140030;146140566;146141828;146142762;146144814	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	15057	165	224	213	227	170	153	208	191	242	155	184	171	242	197	170	201	373	288	190	365	190	184	206	208
ENSG00000264343	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	146146511;146147655;146148855;146164741;146189290;146210824;146225716;146228370;146228699	146147405;146147757;146156825;146165020;146189391;146211139;146225812;146228538;146229051	-;-;-;-;-;-;-;-;-	10286	121	130	155	131	122	92	90	88	127	134	131	134	180	122	163	97	226	206	117	190	118	153	182	96
ENSG00000268043	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	146938314;146943281;146946545;146949314;146951338;146951804;146959849;146960099;146962151;146963085;146964347;146964883;146966454;146968438;146969372;146970637;146971173;146972741;146974729;146975667;146976919;146977456;146978949;146982918;146984124;146984803;146985695;146986342;146987224;146987944;146988831;146989564;146990456;146991103;146991985;146992702;146993589;146994322	146939022;146943572;146946617;146949432;146951499;146952047;146960016;146960328;146962273;146963319;146964439;146965114;146966683;146968560;146969606;146970729;146971404;146972970;146974851;146975901;146977011;146977681;146979020;146983101;146984195;146984995;146985766;146986534;146987295;146988136;146988959;146989756;146990527;146991295;146992056;146992894;146993717;146996212	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8423	304	334	401	340	367	356	411	449	656	405	460	455	560	438	468	437	745	580	495	736	517	366	548	345
ENSG00000131791	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	147155096;147161702;147162430;147166488;147166836;147167757;147171979;147172419	147159652;147161790;147162583;147166628;147166949;147167943;147172177;147172480	-;-;-;-;-;-;-;-	5503	760	869	820	772	1020	994	909	850	1433	935	1123	1251	1307	924	1061	924	2055	1604	1226	2376	1213	1050	1494	921
ENSG00000116128	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	147541491;147604767;147606774;147611568;147612873;147614417;147615793;147618806;147622261;147623832	147541684;147604921;147606876;147611899;147613209;147614626;147615912;147621067;147622541;147626226	+;+;+;+;+;+;+;+;+;+	6389	430	409	388	408	716	689	699	745	824	482	671	699	681	621	482	418	908	658	563	1026	591	536	618	507
ENSG00000162836	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	147642220;147648236;147649807;147651964;147654184;147655151;147658950;147659386;147659637;147669820	147647576;147648421;147650248;147652657;147654336;147655258;147659049;147659536;147659785;147670534	-;-;-;-;-;-;-;-;-;-	8055	57	79	83	72	64	61	51	79	101	58	75	64	121	119	103	75	270	217	104	203	94	79	89	55
ENSG00000188092	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	147928410;147936617;147938704;147943428;147943987;147953335;147954312;147966544;147968865;147969857;147986189;147988422;147992492;147992701	147928588;147936696;147938827;147943554;147944108;147953475;147954412;147966673;147968973;147969969;147986304;147988531;147992577;147993602	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2440	191	178	210	239	135	140	166	183	337	213	229	253	157	152	234	167	383	264	222	411	186	137	281	165
ENSG00000263956	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	148102037;148104527;148105350;148106171;148106932;148107701;148108472;148109274;148110368;148114427;148115783;148116453;148117562;148118610;148120491;148122045;148122719;148123843;148124889;148126819;148127131;148135662;148137701;148143405;148151710	148103922;148104655;148105538;148106242;148107124;148107772;148108664;148109345;148110551;148114498;148116008;148116545;148117796;148118732;148120720;148122276;148122811;148124077;148125011;148127048;148127298;148135823;148137819;148143696;148152332	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6246	289	284	302	275	286	261	245	284	518	350	392	442	463	395	396	301	528	436	329	600	340	355	399	321
ENSG00000270629	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	148531375;148533851;148534674;148535443;148536214;148537001;148537824;148538639;148539400;148540169;148540940;148541721;148542544;148543353;148544114;148544883;148545654;148546435;148547258;148548061;148548822;148549591;148550362;148551143;148551966;148552769;148553530;148554299;148555070;148555857;148556680;148557481;148558242;148559011;148559783;148560574;148561397;148562226;148562987;148563756;148564529;148565310;148566133;148566942;148567703;148568472;148569245;148570032;148570855;148571672;148572433;148573220;148574043;148574868;148575629;148576400;148577173;148577973;148579064;148583131;148584461;148585131;148586245;148587291;148589174;148590747;148591422;148592542;148593588;148595533	148533258;148533979;148534866;148535514;148536406;148537129;148538016;148538710;148539592;148540240;148541132;148541849;148542736;148543424;148544306;148544954;148545846;148546563;148547450;148548132;148549014;148549662;148550554;148551271;148552158;148552840;148553722;148554370;148555262;148555985;148556872;148557552;148558434;148559082;148559975;148560702;148561589;148562297;148563179;148563827;148564721;148565438;148566325;148567013;148567895;148568543;148569437;148570160;148571047;148571743;148572625;148573348;148574235;148574939;148575821;148576471;148577365;148578044;148579247;148583202;148584686;148585223;148586479;148587413;148589403;148590978;148591514;148592776;148593710;148596021	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	12281	197	200	187	149	161	190	166	178	248	232	222	279	264	280	265	211	461	346	188	403	269	262	308	247
ENSG00000178104	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	148808130;148844258;148863240;148868461;148870158;148889453;148915497;148929187;148931790;148932103;148937737;148940054;148941696;148951927;148960644;148961827;148962186;148962418;148965474;148966533;148966829;148967716;148968826;148972170;148972501;148974504;148977927;148978268;148979727;148981260;148991875;148998133;149001581;149002840;149003601;149004899;149007191;149008434;149009558;149010433;149012581;149016289;149017738;149018532;149020137;149021019;149024435;149026705;149027391;149028550;149029777;149030222;149031934	148808747;148844804;148863315;148869781;148870661;148889904;148915760;148929283;148931933;148934301;148937874;148940124;148942216;148953915;148960795;148961966;148962298;148962650;148965652;148966666;148966986;148967915;148969040;148972354;148972602;148974615;148978063;148978425;148979859;148986487;148993892;148998385;149002036;149003052;149003740;149005447;149007446;149008505;149009801;149010605;149012786;149016560;149017889;149018671;149020346;149021163;149024694;149026841;149027637;149028713;149029935;149030288;149033029	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	24149	2363	2420	2116	2489	2554	2215	2253	2114	3815	2740	2873	3514	3957	2854	3200	2535	4798	3395	2091	4593	3628	2998	3655	2373
ENSG00000269713	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	149052176;149056502;149057325;149058154;149058915;149059690;149060513;149061322;149062083;149062852;149063623;149064421;149065516;149069584;149070924;149071594;149072708;149073758;149075645;149077198;149077873;149078997;149080043;149081955;149082262;149090195;149090743;149092745;149098428;149100731;149101252;149102719;149103261	149055909;149056630;149057517;149058225;149059107;149059818;149060705;149061393;149062275;149062923;149063815;149064492;149065699;149069655;149071149;149071686;149072942;149073880;149075874;149077429;149077965;149079231;149080165;149082184;149082440;149090438;149090904;149092863;149098716;149100940;149101389;149102857;149103571	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9112	1301	1256	1419	1255	1223	1002	1138	1223	2613	1508	1892	2061	1932	1318	1577	1271	2660	2031	1545	2860	1694	1533	2185	1373
ENSG00000286219	chr1;chr1;chr1;chr1;chr1;chr1;chr1	149390611;149406366;149408811;149430924;149455308;149463481;149464067	149390932;149406491;149409126;149431025;149455587;149463836;149471843	+;+;+;+;+;+;+	9279	69	36	33	62	65	51	49	42	74	43	76	80	72	38	53	43	170	72	69	123	55	47	100	52
ENSG00000271383	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	149475035;149477935;149478870;149480132;149480669;149482165;149486120;149487322;149488003;149488895;149489551;149490433;149491129;149492016;149492758;149493650;149494308;149495190;149495892;149496779;149497515;149498407;149499063;149499945;149500647;149501534;149502276;149503168;149503824;149504706;149505408;149506295;149507037;149507929;149508585;149509467;149510169;149511056;149511798;149512690;149513346;149514228;149514926;149515812;149516554;149517446;149518100;149518982;149519678;149520565;149521309;149522201;149522855;149523737;149524435;149525322;149526060;149526952;149527604;149528486;149529164;149530051;149530789;149531681;149532335;149533217;149533915;149534802;149535544;149536436;149537090;149537972;149538666;149539553;149540291;149541183;149541843;149542725;149543403;149544290;149545028;149545920;149546580;149547462;149548140;149549027;149549765;149550657;149551317;149552199;149552877;149553764;149554485	149476117;149478057;149479104;149480224;149480894;149482236;149486303;149487393;149488195;149488966;149489743;149490504;149491321;149492144;149492950;149493721;149494500;149495261;149496084;149496907;149497707;149498478;149499255;149500016;149500839;149501662;149502468;149503239;149504016;149504777;149505600;149506423;149507229;149508000;149508777;149509538;149510361;149511184;149511990;149512761;149513538;149514299;149515118;149515940;149516746;149517517;149518292;149519053;149519870;149520693;149521501;149522272;149523047;149523808;149524627;149525450;149526252;149527023;149527796;149528557;149529356;149530179;149530981;149531752;149532527;149533288;149534107;149534930;149535736;149536507;149537282;149538043;149538858;149539681;149540483;149541254;149542035;149542796;149543595;149544418;149545220;149545991;149546772;149547533;149548332;149549155;149549957;149550728;149551509;149552270;149553069;149553892;149556371	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	15903	255	249	185	247	234	218	249	246	340	183	213	271	269	239	174	197	610	450	306	591	204	189	256	166
ENSG00000203814	chr1;chr1	149782679;149811869	149783270;149812383	-;-	1107	25	7	6	14	11	3	2	12	5	4	5	7	10	5	1	7	12	17	6	14	2	5	7	2
ENSG00000178096	chr1;chr1;chr1	149887880;149899450;149899833	149888133;149899740;149900805	+;+;+	1518	291	363	363	347	465	382	377	334	697	446	482	501	445	350	425	295	510	549	324	674	386	341	531	269
ENSG00000143368	chr1;chr1;chr1;chr1;chr1;chr1	149923307;149923831;149925826;149926366;149927156;149927716	149923739;149924024;149926052;149926928;149927304;149927813	-;-;-;-;-;-	1664	2983	3168	3685	3938	3893	3479	3865	3854	6402	4126	5245	5812	4838	3700	4158	3711	7275	5342	4053	7814	4273	3633	5073	3726
ENSG00000014914	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	149928641;149929613;149930355;149930782;149931250;149931934;149932254;149933396;149933600;149933845;149934181;149934438;149934976;149935289;149935574;149936144;149936572	149929327;149929926;149930557;149930975;149931436;149932024;149932340;149933540;149933708;149933952;149934336;149934536;149935138;149935369;149935715;149936360;149936889	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3301	689	758	577	551	1090	909	651	681	1319	867	887	877	1121	1046	826	710	1396	1332	871	1271	1253	1109	1115	683
ENSG00000264522	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	149937802;149947241;149948959;149949619;149950084;149959674;149964212;149965767;149967284;149971053;149977416;150010438	149945075;149947345;149949093;149949788;149950231;149959806;149964359;149965888;149967531;149971261;149977586;150010736	-;-;-;-;-;-;-;-;-;-;-;-	9162	1225	1246	1301	1404	1939	1577	1856	1880	2564	1699	2134	2395	2177	1673	1922	1736	2774	2479	1699	3149	1820	1641	2205	1473
ENSG00000136631	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150067269;150067685;150068584;150072156;150076223;150076906;150077084;150077623;150081332;150081874;150082706;150091927;150092292;150093517;150110486;150127463;150128918;150142828	150067616;150067960;150068869;150072236;150076322;150076994;150077241;150077789;150081486;150082007;150083317;150092105;150092419;150093658;150111983;150127600;150129212;150145339	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7298	1479	1443	1286	1496	1794	1817	1687	1547	2879	2122	2051	2225	2253	1640	1904	1445	3004	2669	1703	3283	1789	1628	2323	1379
ENSG00000023902	chr1;chr1;chr1;chr1;chr1;chr1;chr1	150149173;150149906;150150902;150156056;150156901;150157375;150158809	150149796;150150297;150151068;150156216;150157025;150157496;150160075	+;+;+;+;+;+;+	2858	1231	1308	1245	1459	2493	2286	2066	1998	2351	1689	1717	1921	1830	1517	1398	1150	2829	2449	1791	3263	1839	1656	2032	1343
ENSG00000143401	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150218407;150223176;150226598;150229062;150230561;150231767;150234569;150235723	150220771;150223250;150226805;150229247;150230703;150231936;150234688;150236166	-;-;-;-;-;-;-;-	3711	4334	5345	4540	4588	6293	7482	6764	6722	10172	7881	7864	8170	9080	7620	7869	6285	10848	9526	6050	10991	7745	7945	9315	5714
ENSG00000117362	chr1;chr1;chr1;chr1;chr1;chr1	150265389;150267065;150267346;150267706;150267947;150268688	150266666;150267212;150267488;150267799;150268137;150269313	-;-;-;-;-;-	2480	4865	5919	5443	5952	6778	6589	5635	6069	8985	6713	7431	7736	8715	7286	7437	5915	12323	11325	7774	13667	7534	7119	8824	6017
ENSG00000159208	chr1;chr1;chr1;chr1;chr1	150282533;150283795;150284416;150284587;150286420	150283643;150283890;150284514;150284718;150287103	+;+;+;+;+	2122	588	595	530	547	643	676	523	518	953	543	759	789	816	597	726	483	646	517	398	699	681	591	818	405
ENSG00000266472	chr1;chr1;chr1	150293851;150293910;150308038	150293908;150294459;150308989	+;+;+	1560	3646	4306	3747	4069	4412	4512	4004	3728	5136	3603	4024	4024	3421	3573	3191	2779	5538	4902	3440	6252	3521	3157	4260	2575
ENSG00000117360	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150321523;150324885;150325741;150328310;150332674;150332969;150334925;150338150;150340388;150343299;150344152;150344424;150346008;150346398;150349147;150352823	150321602;150325097;150325891;150328476;150332777;150333209;150335251;150338336;150340487;150343462;150344271;150344557;150346146;150346501;150349228;150353243	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2734	2384	2774	2915	3267	2958	2840	2829	3115	5169	3498	4161	4473	3704	2725	3095	2833	5226	3828	2926	5554	3003	2602	3889	2729
ENSG00000163125	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150364137;150417586;150440913;150441871;150443221;150444241;150446216;150457278;150460050;150464517;150470551	150364929;150417735;150441633;150441968;150443293;150444387;150446411;150457580;150460327;150464737;150476576	+;+;+;+;+;+;+;+;+;+;+	9006	2094	1937	2222	2301	2443	2194	2743	2550	3767	2369	3275	3588	3036	2145	2652	2013	4250	3158	2414	4187	2564	2181	2868	1987
ENSG00000143374	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150487404;150487848;150488954;150490591;150491384;150491588;150492401;150496472;150496800;150497520;150498492;150498887;150499206;150504325;150504622;150504896;150505581;150506906	150487526;150488064;150489097;150490735;150491521;150491672;150492499;150496638;150496918;150497757;150498674;150499044;150499303;150504445;150504743;150504988;150505715;150507612	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3092	1421	1478	1501	1675	1540	1329	1484	1525	3136	1971	2444	2584	2326	1722	1997	1654	3263	2758	2080	3852	2106	1819	2477	1625
ENSG00000143457	chr1;chr1;chr1;chr1;chr1	150646220;150661804;150663622;150694646;150696982	150648758;150661938;150663773;150694860;150697164	-;-;-;-;-	3224	851	887	892	1153	1106	1135	1071	1155	1647	1074	1254	1371	1685	1173	1433	1257	2413	1690	1263	2254	1461	1273	1695	1127
ENSG00000143452	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150698050;150700102;150703300;150704108;150704267;150706543;150708246;150708884;150711535;150711823;150714075;150714605;150717128;150719463;150720794	150698744;150700193;150703403;150704204;150704353;150706819;150708417;150708971;150711581;150711863;150714131;150714688;150717292;150719548;150720905	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2204	58	49	81	47	117	129	134	117	117	92	135	144	66	78	69	43	183	219	141	195	105	73	118	51
ENSG00000163131	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150730069;150747767;150749784;150750996;150754991;150757848;150764628;150765688	150733155;150747889;150750181;150752018;150755160;150757990;150764774;150765967	-;-;-;-;-;-;-;-	5371	15	15	40	23	19	24	37	34	57	33	38	23	45	20	21	13	176	172	60	81	25	20	23	11
ENSG00000143387	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150794870;150799158;150799534;150804011;150805851;150806092;150806676;150808204;150808698	150796908;150799295;150799719;150804249;150806026;150806234;150807571;150808335;150808918	-;-;-;-;-;-;-;-;-	4170	116	202	128	125	312	320	289	266	356	344	335	321	215	224	225	183	371	390	205	470	224	174	271	160
ENSG00000143437	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	150809703;150813162;150814067;150816249;150816778;150817072;150817351;150817910;150823184;150826533;150829083;150829894;150831808;150832324;150834528;150836270;150839431;150842414;150846253;150852752;150858339;150861237;150876533	150812120;150813348;150814249;150816416;150816900;150817212;150817443;150818040;150823355;150826627;150829237;150829990;150831913;150832409;150834650;150836503;150839664;150842478;150846317;150852816;150858470;150861312;150876718	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5335	1984	2047	1912	2176	2725	2555	2985	2963	4111	2788	3322	3725	2656	2164	2407	1845	3591	3188	2341	4133	2370	2157	3014	1913
