# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-s" "0" "-p" "--countReadPairs" "-B" "-C" "-Q" "10" "-F" "SAF" "-a" "/mnt/d/work_dir/memoria/obj2/anotacion/table_genebodies_1_fixed_overlap/genebodies_final.saf" "-o" "/mnt/d/work_dir/memoria/obj2/featureCounts/genebody_counts.txt" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam
ENSG00000258289	chr14	64914351	64944601	+	30251	1397	1560	1606	1690	1744	1837	1821	1754	2070	1400	1678	1533	2783	1938	2437	1867	2705	2182	1372	2577	2437	2383	3046	1821
ENSG00000139998	chr14	64945804	64972945	-	27142	624	699	699	840	904	898	867	895	1307	782	844	1117	1387	1003	1157	978	1056	836	660	1262	1067	1030	1444	1001
ENSG00000033170	chr14	65410582	65744131	+	333550	984	971	947	1138	1089	1076	1078	1057	1378	861	957	1027	1183	902	1125	933	1626	1234	868	1548	1239	1056	1414	1047
ENSG00000171723	chr14	66507397	67181813	+	674417	494	473	541	623	651	511	678	694	897	483	613	693	795	564	772	595	801	577	397	882	682	608	848	621
ENSG00000072415	chr14	67240703	67336071	+	95369	1822	1974	1786	1893	2456	2553	2075	1977	3054	2092	2177	2533	4655	3316	3559	3090	3007	2018	1441	2738	4240	3894	4684	2949
ENSG00000100554	chr14	67337862	67359814	-	21953	2052	2449	2219	2565	2316	2447	2690	2455	3274	2137	2437	2869	3995	3001	3837	3072	3683	2813	2153	3840	3506	3151	4719	2993
ENSG00000134001	chr14	67360318	67386526	+	26209	4596	5059	5457	6043	4271	4388	4890	4880	7326	4678	5151	5808	8133	5985	7573	6198	7425	6040	4398	8603	7037	6371	9922	6409
ENSG00000100558	chr14	67386974	67412175	-	25202	70	68	89	79	22	20	29	40	64	15	27	11	66	39	48	55	42	27	32	27	90	77	135	68
ENSG00000100564	chr14	67589308	67600278	-	10971	312	364	397	407	301	311	401	393	408	259	303	299	458	416	447	439	579	485	359	697	493	454	604	449
ENSG00000072042	chr14	67676790	67695774	-	18985	2876	3251	3031	3260	3501	3409	3428	3517	4352	2612	3192	3338	5760	4425	4922	4227	4816	3920	2939	5153	6051	5108	7101	4634
ENSG00000072121	chr14	67746512	67816600	-	70089	1115	1029	1214	1119	1770	1504	1688	1763	1902	1105	1408	1406	2428	1631	2153	1742	2332	1952	1401	2242	2192	1773	2525	1709
ENSG00000182185	chr14	67819769	68730228	+	910460	638	550	607	511	785	642	739	890	804	535	583	656	781	604	722	608	1159	706	554	992	723	650	951	615
ENSG00000185650	chr14	68787652	68796259	-	8608	5554	5088	5188	5641	6423	5086	5987	7885	7778	4147	5089	5448	10480	8931	8956	7321	9204	7420	5386	9782	8746	6963	9296	7261
ENSG00000072110	chr14	68874113	68979450	-	105338	9669	9890	10786	12623	13757	11698	13328	13951	16841	9105	11689	13455	20072	15863	17997	16041	14475	11725	8844	16271	18562	15481	22710	17305
ENSG00000139990	chr14	69050871	69153129	-	102259	856	1006	914	1019	1819	1730	1650	1590	1516	996	1145	1185	2282	1819	1944	1380	1963	1467	1140	1948	1939	1746	2395	1503
ENSG00000081177	chr14	69191488	69244030	+	52543	520	569	529	572	795	874	716	777	720	425	488	486	1083	980	958	744	1117	880	618	1177	987	897	1016	694
ENSG00000100626	chr14	69259954	69357043	+	97090	386	435	566	490	465	302	301	276	1471	948	1104	1260	1795	1268	1534	1347	846	410	442	873	2036	1678	2604	1711
ENSG00000100632	chr14	69380118	69398309	-	18192	4610	5873	5109	5486	5739	6077	5789	5444	7003	4434	4842	5298	8939	7443	7945	6523	6837	5705	4085	7737	7582	7033	9971	6049
ENSG00000029364	chr14	69398680	69462400	+	63721	1508	1621	1595	1814	2278	2225	2310	2348	2430	1574	1776	2092	2981	2259	2622	2208	3026	2209	1766	3300	2741	2467	3695	2182
ENSG00000100647	chr14	69611586	69715154	+	103569	321	279	339	427	557	443	551	586	639	462	484	648	787	512	665	604	710	475	352	629	626	545	716	576
ENSG00000100650	chr14	69726890	69772015	+	45126	4878	5176	5217	5469	5611	5551	5591	5567	8165	5267	5922	6029	9651	7011	7897	6848	8709	7046	5217	9181	7888	7559	10059	6619
ENSG00000133997	chr14	70581247	70600700	-	19454	844	963	910	1047	1005	1007	1183	1073	1402	906	878	1005	1671	1125	1383	1334	1394	1077	842	1698	1377	1290	1797	1206
ENSG00000006432	chr14	70722516	70809544	-	87029	134	147	95	154	355	281	319	312	190	94	74	91	382	312	433	323	523	355	307	519	317	211	303	243
ENSG00000100731	chr14	70907449	71115392	+	207944	1191	1068	1084	1123	1611	1485	1701	1559	2076	1268	1411	1835	2552	1803	2244	1826	2710	1950	1275	2371	1835	1487	2101	1666
ENSG00000197555	chr14	71320466	71741239	+	420774	1422	1235	1587	1706	2288	1824	2153	2185	4111	2391	3144	3864	3539	2486	3141	2760	2424	1683	1406	2813	3193	2539	3934	2869
ENSG00000119599	chr14	72926367	72959713	+	33347	911	1075	1005	1125	867	983	864	908	942	614	713	703	1585	1095	1329	966	1157	964	784	1543	1266	1271	1579	1131
ENSG00000165861	chr14	72969441	73027141	-	57701	1045	1175	1117	1180	1881	1612	1586	1747	1592	1022	1308	1289	2698	1828	2285	1795	2173	1864	1202	2373	2307	1929	2496	1695
ENSG00000119707	chr14	73058522	73123909	+	65388	4659	5082	5451	5763	6164	5696	6170	5812	8154	5055	5876	6377	9200	6294	7636	6602	7825	5918	4393	7984	7881	6932	9869	6928
ENSG00000080815	chr14	73136414	73223701	+	87288	1710	1963	1795	2103	2459	2483	2456	2526	2699	1607	1778	2037	3850	3225	3574	2722	3872	3186	1943	3515	3652	3153	4031	2699
ENSG00000133961	chr14	73275097	73458627	-	183531	1527	1713	1622	1661	2129	2204	2381	2293	2370	1582	1674	1879	3301	2562	2875	2606	2894	2279	1537	2630	2798	2629	3275	2206
ENSG00000184227	chr14	73537133	73543806	+	6674	278	269	211	226	346	336	216	196	345	315	198	197	535	421	394	297	633	665	332	558	611	483	537	394
ENSG00000119673	chr14	73569203	73575668	+	6466	590	597	516	637	760	840	642	607	1060	798	779	793	1494	1333	1001	863	1387	1133	739	1245	1528	1061	1489	810
ENSG00000119661	chr14	73644976	73703742	+	58767	570	651	639	671	648	740	830	786	898	780	688	745	1332	971	985	894	830	695	439	888	979	871	1297	846
ENSG00000156030	chr14	73715112	73787268	-	72157	1553	1511	1527	1543	2215	2162	2077	2288	2043	1318	1571	1690	3015	2690	2645	1967	2485	2070	1355	2487	2527	2368	3009	2146
ENSG00000205659	chr14	74084946	74201503	+	116558	304	385	449	439	369	314	484	461	616	429	465	555	688	553	632	528	599	467	290	557	589	547	861	621
ENSG00000119655	chr14	74476182	74493357	-	17176	3644	4062	3713	4304	7513	7849	7580	7911	4415	3036	3261	3843	8617	8037	8740	7573	7066	7881	5416	9185	8751	8128	9259	6417
ENSG00000165898	chr14	74493746	74497116	+	3371	460	578	597	557	696	680	599	598	688	554	543	561	831	723	737	647	840	785	444	844	766	891	1194	681
ENSG00000119681	chr14	74498173	74612247	-	114075	780	531	1261	1439	2544	1785	4024	5044	3488	1704	3954	5298	2881	1931	3793	4637	3496	2689	2650	5739	4400	3356	6169	6561
ENSG00000119682	chr14	74661246	74713118	-	51873	1140	1111	1297	1233	1626	1339	1727	1704	2040	1166	1396	1476	2495	1845	2355	1962	2460	1867	1452	2410	2405	1971	3117	1932
ENSG00000119616	chr14	74713134	74738630	+	25497	1689	1878	1956	2012	2191	2082	2227	2278	2375	1683	1745	1939	3627	2609	2988	2545	2559	2241	1558	2972	3046	2592	3731	2402
ENSG00000119596	chr14	74763306	74837328	+	74023	1723	1727	1963	2017	2583	2132	2861	2939	2866	1559	2200	2465	3344	2357	2888	2511	2898	2097	1555	2690	2936	2648	3695	2629
ENSG00000119689	chr14	74881906	74903753	+	21848	3036	3355	3315	3642	4227	4129	4410	4741	5481	3832	4131	4546	6854	5235	6413	5084	5433	4307	3262	6200	5930	5133	6919	4932
ENSG00000119630	chr14	74941824	74955636	-	13813	1455	1325	1329	1823	1778	1313	1860	2402	902	443	694	663	2139	1443	1650	1775	1346	1436	823	2041	834	921	1337	1019
ENSG00000119718	chr14	75002911	75012376	+	9466	1297	1414	1434	1717	1465	1391	1640	1976	1622	969	1245	1155	2322	1916	2419	1774	1955	1495	1200	2204	2073	1831	2650	1868
ENSG00000119684	chr14	75013759	75051542	-	37784	440	505	569	634	783	735	851	773	903	549	640	800	809	694	888	592	823	732	592	984	838	783	968	721
ENSG00000119640	chr14	75053227	75069493	-	16267	861	932	773	984	756	808	674	780	1033	684	716	771	1409	928	1198	927	1340	1233	743	1405	1048	989	1402	867
ENSG00000119638	chr14	75079343	75127058	-	47716	2305	2239	2435	2751	3036	2577	2697	2726	4040	2715	3049	3576	4964	3726	3990	3477	4035	3464	2414	4533	4809	4155	5796	3893
ENSG00000170345	chr14	75278816	75283200	+	4385	53	59	87	123	300	167	253	605	147	67	115	161	228	196	251	272	105	131	105	212	232	157	295	271
ENSG00000140044	chr14	75427706	75474121	+	46416	372	373	287	304	548	449	331	331	567	374	496	629	991	939	723	650	601	552	365	616	1110	833	920	736
ENSG00000119699	chr14	75958087	75983021	-	24935	472	372	344	424	1415	955	1052	1513	557	347	516	536	703	681	661	559	418	377	338	802	1103	769	992	662
ENSG00000119650	chr14	75985743	76083756	+	98014	430	501	463	462	807	746	624	766	894	522	572	596	913	725	766	595	646	564	387	736	760	727	1034	551
ENSG00000089916	chr14	76151912	76214353	+	62442	1246	1267	1365	1296	2112	1936	1951	1968	2401	1404	1578	1778	2837	2267	2553	2384	2465	1958	1401	2217	2669	2422	3434	2434
ENSG00000071246	chr14	76761458	76783025	+	21568	613	535	572	642	947	836	807	832	770	438	576	578	1396	1028	1262	884	1288	1144	774	1286	1229	1187	1614	968
ENSG00000013523	chr14	76785999	76812892	-	26894	466	468	553	622	503	502	569	646	670	457	592	527	816	633	727	607	779	570	473	902	878	662	893	638
ENSG00000198894	chr14	77098116	77117297	+	19182	494	477	529	510	504	555	548	538	926	598	576	636	972	659	765	704	841	574	403	817	826	697	1079	759
ENSG00000009830	chr14	77274946	77320893	-	45948	481	459	532	539	726	610	713	893	744	517	543	578	1083	761	907	732	1075	755	641	1144	933	904	1287	806
ENSG00000100577	chr14	77320986	77331607	+	10622	249	246	221	228	516	480	391	376	406	361	374	344	533	430	413	301	342	270	185	312	393	404	511	334
ENSG00000151445	chr14	77426665	77457615	-	30951	863	914	962	1042	1131	1169	1135	1131	1543	981	1217	1354	1774	1423	1441	1178	1316	1078	868	1578	1620	1451	2052	1254
ENSG00000100591	chr14	77458022	77469482	+	11461	3747	4101	4629	5295	5106	4652	5507	5625	6332	3999	4199	4593	7447	5363	6912	6055	7269	5230	4058	7519	6846	5893	9311	5850
ENSG00000100596	chr14	77505987	77616647	-	110661	908	984	895	1098	1461	1389	1415	1406	1294	728	885	1043	2425	2026	2243	1708	1882	1781	1149	1789	2280	1900	2449	1659
ENSG00000100601	chr14	77672394	77708033	-	35640	346	341	464	528	437	503	473	454	618	433	501	576	775	576	722	603	696	556	387	661	718	640	976	641
ENSG00000063761	chr14	77800099	77935024	+	134926	261	227	327	326	346	247	368	414	491	284	389	396	399	311	368	317	525	333	296	478	414	355	537	358
ENSG00000021645	chr14	78170363	79868301	+	1697939	73	70	106	109	7	13	21	14	137	57	81	132	311	196	298	151	358	159	169	230	195	142	392	255
ENSG00000100629	chr14	80496464	80941748	-	445285	533	511	631	706	699	640	832	661	693	434	516	547	943	594	753	672	798	576	464	878	717	793	936	739
ENSG00000165417	chr14	81175442	81221241	-	45800	1497	1631	1553	1666	2137	2094	2006	2231	3009	1810	2322	2787	3786	2933	3153	2723	2395	1984	1455	2873	3023	2664	3561	2486
ENSG00000140022	chr14	81260642	81436475	-	175834	78	101	52	52	3	3	2	13	87	49	53	33	24	16	40	23	397	387	364	527	27	28	64	25
ENSG00000071537	chr14	81471537	81533863	-	62327	1948	2002	1875	1907	3595	3320	3097	3014	3433	2175	2565	2757	4797	3497	3824	2984	4007	2934	2056	4326	3929	3556	4455	2869
ENSG00000185070	chr14	85530134	85654438	+	124305	1285	987	1365	1203	1145	913	1268	1143	1676	819	1060	1129	2526	1473	2173	1814	1425	974	754	1166	1715	1265	2054	1399
ENSG00000054983	chr14	87933004	87993675	-	60672	367	397	349	303	707	804	651	733	823	543	560	578	879	766	773	620	747	691	465	893	774	794	1009	585
ENSG00000042317	chr14	88384914	88438470	+	53557	217	245	220	217	212	221	205	197	353	192	178	262	308	295	310	260	298	248	168	368	358	325	467	237
ENSG00000070778	chr14	88465768	88555017	-	89250	555	544	585	652	757	651	604	808	1167	701	801	914	1213	800	1033	760	975	810	478	1023	1151	945	1402	1089
ENSG00000100722	chr14	88562960	88627606	+	64647	2432	2645	2712	3066	3083	2984	3064	3026	4817	3124	3585	4188	5339	3880	4552	3781	4480	3259	2426	4726	4600	3737	5264	3709
ENSG00000165533	chr14	88824614	88881088	+	56475	423	398	414	395	560	614	545	576	956	618	844	823	1212	801	1041	803	804	680	494	969	767	721	1107	729
ENSG00000140025	chr14	89794659	89954787	-	160129	293	255	261	341	370	369	439	399	424	315	385	388	545	424	508	403	434	382	251	463	471	366	628	388
ENSG00000042088	chr14	89955892	90044774	+	88883	771	867	674	922	1148	1089	1159	1085	1236	842	821	1014	1572	1104	1274	1062	1288	935	669	1288	1258	1352	1600	1001
ENSG00000100764	chr14	90256543	90275439	+	18897	5277	6704	6324	7239	6614	7057	7023	6857	7527	4728	5082	5551	9475	7179	8280	7100	8512	7024	4911	9556	8136	7777	10629	7049
ENSG00000198668	chr14	90397019	90408278	+	11260	7832	9304	9131	10496	12310	13127	13170	13719	15584	9869	11667	12377	17576	14345	16302	13797	14867	12552	9536	17282	17502	16292	21978	14228
ENSG00000100784	chr14	90847851	91060651	-	212801	170	131	121	200	226	222	235	252	209	157	162	202	434	346	398	293	353	292	141	340	362	279	459	250
ENSG00000133943	chr14	91114053	91225642	+	111590	974	1115	988	1092	1526	1505	1341	1440	1866	1261	1441	1431	2386	1933	2020	1521	2114	1659	1068	1830	1975	1848	2274	1321
ENSG00000015133	chr14	91271313	91417854	-	146542	153	110	134	155	256	181	262	329	377	249	251	281	693	464	639	372	467	298	200	375	467	371	635	434
ENSG00000100796	chr14	91457498	91510488	-	52991	2230	2469	2611	2775	2984	2933	3108	3032	4466	2800	3252	3690	5536	4055	4774	4041	4670	3564	2502	4871	4617	3967	5595	3947
ENSG00000100815	chr14	91965981	92040069	-	74089	1693	1664	1663	1941	1998	2141	2402	2169	2740	1855	2030	2212	3210	2284	2870	2448	2496	1939	1499	2586	3004	2603	3375	2408
ENSG00000066427	chr14	92058542	92106631	-	48090	594	624	549	623	879	808	773	762	872	641	733	655	1099	980	1025	888	889	869	524	1005	1032	888	1204	773
ENSG00000183648	chr14	92116112	92121927	-	5816	1260	1525	1099	1446	1418	1657	1281	1062	1281	928	935	921	1460	1139	1007	782	1096	1145	721	1346	1144	985	1319	789
ENSG00000165934	chr14	92121959	92172155	+	50197	2788	2900	2953	3397	3302	3168	3604	3290	5086	3283	3645	4186	5399	3679	4540	3684	4864	3718	2715	5170	4832	4416	5801	4222
ENSG00000140090	chr14	92322571	92501491	+	178921	199	159	317	406	50	25	46	50	181	88	130	213	424	242	377	458	225	108	70	162	282	207	395	420
ENSG00000100599	chr14	92513771	92689004	+	175234	1149	1050	1207	1518	824	618	670	739	1762	1054	1247	1444	2156	1681	1740	1636	1925	1279	924	1903	1749	1394	1874	1633
ENSG00000100600	chr14	92703797	92748689	-	44893	1462	1549	1571	1766	1937	1589	2044	1985	2351	1370	1685	1872	3125	2530	2985	2344	3769	3378	2148	3846	2975	2819	3822	2490
ENSG00000066455	chr14	92794295	92839957	+	45663	1599	1753	1541	1873	2313	2516	2692	2455	2633	1679	1750	1950	3419	2787	2918	2438	3312	2575	1768	3438	3015	2854	3653	2348
ENSG00000100605	chr14	92936904	93115935	-	179032	431	432	514	667	676	647	628	680	830	564	628	732	936	794	907	750	891	797	559	974	994	874	1220	865
ENSG00000165943	chr14	93182189	93184933	-	2745	31	45	45	47	54	31	47	34	98	67	45	67	123	99	130	84	149	134	77	121	82	86	124	72
ENSG00000153485	chr14	93184941	93188473	+	3533	81	89	116	83	104	84	106	111	140	61	95	101	115	104	145	74	178	110	99	185	72	96	180	88
ENSG00000170270	chr14	93202884	93207075	-	4192	169	177	229	164	174	137	161	175	305	184	223	268	297	224	275	267	356	332	181	368	266	235	417	282
ENSG00000012963	chr14	93207246	93229225	+	21980	840	830	836	1137	876	704	1021	938	1410	860	1074	1214	1416	1021	1237	1180	1107	935	663	1523	1215	1198	1514	1023
ENSG00000011114	chr14	93237540	93333102	-	95563	204	200	263	183	365	295	332	392	351	207	269	309	469	307	393	384	367	222	185	365	387	350	499	368
ENSG00000165948	chr14	94081300	94102719	+	21420	148	212	147	163	234	183	137	204	180	131	123	161	287	226	172	208	296	368	202	412	321	267	319	183
ENSG00000165949	chr14	94110724	94116705	+	5982	0	5	2	0	72	77	43	25	0	3	4	2	6	6	6	11	2602	3980	1303	969	16	6	17	7
ENSG00000119632	chr14	94127771	94130263	-	2493	105	156	106	119	372	325	258	239	187	117	123	101	284	198	192	168	296	327	150	273	198	218	209	119
ENSG00000119698	chr14	94174312	94279744	+	105433	50	74	45	48	76	142	89	110	80	53	72	64	211	145	103	102	63	67	35	60	112	87	171	119
ENSG00000197249	chr14	94376737	94390703	-	13967	6	3	14	2	85	50	152	191	30	14	53	58	44	56	118	139	6	2	10	18	84	64	223	200
ENSG00000196136	chr14	94612374	94624065	+	11692	26	9	22	18	206	112	118	134	52	41	38	34	72	91	68	106	111	134	105	209	199	185	213	139
ENSG00000100697	chr14	95086218	95158020	-	71803	1203	1253	1354	1309	1728	1501	1640	1772	2226	1452	1625	1893	2684	2104	2505	2068	2571	1922	1445	2569	2301	2027	2947	2115
ENSG00000176438	chr14	95407256	95516660	-	109405	347	425	297	408	654	574	532	545	767	589	544	644	794	779	741	711	592	590	373	650	653	692	724	567
ENSG00000182512	chr14	95535040	95544724	+	9685	1514	1814	1753	1965	1966	2034	1930	1931	2611	1817	1853	1999	3180	2536	2900	2474	2590	2125	1434	2962	2789	2684	3592	2290
ENSG00000227051	chr14	96039352	96093981	+	54630	297	173	165	154	551	555	517	577	626	407	496	521	313	328	243	266	565	541	322	506	215	169	235	195
ENSG00000066739	chr14	96279185	96363351	-	84167	732	772	762	651	1147	896	1087	1152	1241	803	828	899	1778	1378	1543	1163	1268	1060	790	1468	1550	1334	1927	1250
ENSG00000100744	chr14	96363442	96387298	+	23857	371	381	437	398	477	591	556	512	560	338	427	426	827	659	927	669	811	678	389	749	749	647	1035	612
ENSG00000090060	chr14	96502372	96567126	+	64755	5407	5880	5789	6021	6778	6959	7199	6931	9006	5578	6365	7085	10436	7606	9344	7796	9584	7491	5439	9879	9109	8516	11435	7859
ENSG00000100749	chr14	96797294	96935387	+	138094	1120	1323	1258	1478	1168	1239	1434	1314	1891	1222	1331	1515	2097	1418	1965	1592	2007	1464	1150	2106	1742	1542	2264	1608
ENSG00000183576	chr14	99397738	99480899	-	83162	1514	1662	1713	1916	1578	1647	1648	1797	2267	1244	1500	1785	2495	1788	2074	1792	2300	1943	1360	2562	2243	1835	2584	2013
ENSG00000066629	chr14	99772939	99942070	+	169132	1221	1201	1097	1436	2144	1850	1938	2127	1700	1260	1279	1272	3000	2048	2293	2049	2320	1728	1181	2640	2468	1983	2438	1861
ENSG00000196405	chr14	99971439	100144246	+	172808	837	806	874	966	2040	1838	1734	1832	1567	1076	1212	1332	2192	1611	1760	1468	2170	1722	1246	2569	1880	1585	2124	1643
ENSG00000183092	chr14	100537137	100587427	-	50291	159	116	148	198	707	557	590	871	199	103	117	193	460	447	543	424	57	78	40	55	402	397	454	472
ENSG00000197406	chr14	101560129	101563462	+	3334	354	478	537	480	505	378	499	542	668	407	477	555	439	427	624	348	1019	767	609	982	231	202	473	308
ENSG00000078304	chr14	101761699	101927999	+	166301	3513	4060	3589	3817	4761	5177	4637	4639	5951	4188	4171	4505	6605	5404	5962	5025	5910	5114	3297	6430	6111	6052	7435	4658
ENSG00000197102	chr14	101964563	102056453	+	91891	24210	22781	28514	29405	32898	25914	33712	34053	49725	26976	37184	40834	50451	30853	43177	37382	40204	28656	24074	39700	40015	34289	52052	38186
ENSG00000080824	chr14	102080732	102139696	-	58965	84944	103643	107221	127367	90139	99624	117036	115444	156008	102125	104563	130254	164067	112580	145792	136691	143375	103327	88538	173896	121944	122070	183055	132477
ENSG00000140153	chr14	102139834	102223683	+	83850	785	817	947	985	1048	945	1060	1276	1624	1002	1158	1258	1898	1401	1668	1492	1588	1145	855	1788	1528	1325	2171	1555
ENSG00000080823	chr14	102226130	102305195	-	79066	1699	1933	2210	2423	1648	1610	2300	2227	3305	2161	2267	2364	4164	2977	3679	3608	3281	2193	1950	3593	2857	2391	4421	3132
ENSG00000022976	chr14	102317367	102342377	+	25011	540	468	635	633	711	765	783	788	1014	758	783	884	1085	748	893	809	1131	843	602	1209	930	833	1177	865
ENSG00000100865	chr14	102348272	102362900	-	14629	561	720	672	714	716	765	809	703	1052	673	744	853	1009	892	954	866	1037	763	612	1217	1067	881	1275	765
ENSG00000089902	chr14	102592639	102730571	+	137933	1188	1174	1122	1184	1952	1967	1914	1817	2389	1515	1456	1933	3105	2321	2678	2157	2045	1533	1171	2085	2622	2399	2837	2111
ENSG00000131323	chr14	102777439	102911510	+	134072	1314	1479	1564	1670	1845	1737	1869	1819	2492	1452	1892	2188	3337	2565	2717	2429	2642	1823	1362	2582	2531	2134	3019	2465
ENSG00000198752	chr14	102932370	103057559	-	125190	3017	2892	2926	2971	4606	3903	3953	4039	5024	3259	3409	3980	5975	4638	4715	4192	4980	3916	2714	5299	5009	4872	6040	4268
ENSG00000075413	chr14	103385367	103503841	+	118475	2261	2174	2433	2632	2569	2322	2620	2929	3339	2098	2225	2485	4067	2996	3826	3483	3257	2637	1954	3476	3723	2939	4727	3321
ENSG00000166165	chr14	103519657	103522840	-	3184	927	1023	1208	1340	692	543	581	572	3169	2156	2291	2693	2505	2136	1782	1782	2693	1923	1132	2040	2270	2180	2402	1581
ENSG00000166166	chr14	103529186	103537083	+	7898	715	787	1138	1139	765	639	903	969	1619	942	1228	1328	1684	1196	1339	1325	1657	1140	981	1868	1367	1132	2106	1559
ENSG00000166170	chr14	103556535	103562667	-	6133	1841	1860	1836	2189	2173	2227	2061	2182	3248	2134	2195	2759	3684	2764	3152	2603	2985	2276	1656	3164	3051	2659	3711	2582
ENSG00000156411	chr14	103912278	103928279	-	16002	1345	1562	1310	1481	1783	1860	1578	1593	2139	1385	1486	1465	2221	1977	2011	1638	1906	1682	1145	2241	1943	1846	2545	1503
ENSG00000203485	chr14	104689596	104722545	+	32950	1754	1798	2055	2295	2754	2114	2275	2627	2590	1606	1904	2013	3848	3468	3377	3025	3227	2819	1860	3428	3587	3040	3967	2843
ENSG00000185100	chr14	104724164	104747320	+	23157	49	47	38	47	104	81	97	82	36	25	30	47	83	89	57	60	76	48	25	48	91	98	104	85
ENSG00000184990	chr14	104753137	104759669	+	6533	1566	1885	2044	2067	2159	1945	1765	1834	2974	1916	2083	2155	3662	2719	3065	2571	3340	2731	1962	3584	3278	3031	4233	2684
ENSG00000179627	chr14	104800586	104804722	+	4137	183	155	197	233	455	350	252	323	312	174	256	227	386	276	292	212	607	563	341	643	453	384	446	344
ENSG00000099814	chr14	104865258	104896757	+	31500	1384	1296	1416	1406	2595	2372	2213	2478	2611	1732	1617	1713	3249	2873	2849	2369	3772	2941	1988	3687	2597	2421	3038	2474
ENSG00000185567	chr14	104937243	104978384	-	41142	4927	5739	6674	5850	5971	5158	5970	6670	13213	8186	9388	9877	18316	15543	17072	13144	14891	12489	8784	11863	12329	11139	14030	9810
